Year,Tm,WAR,Salary,Position
2015,KCR,,"$725,000",P
2015,DET,-0.2,,LF
2015,ARI,0.1,"$1,400,000",P
2015,TBR,0.0,"$510,800",P
2015,NYM,-0.1,"$11,000,000",P
2015,Tm,WAR,Salary,
2015,KCR,0.3,"$509,525",SS
2015,NYM,2.1,,LF
2015,HOU,0.4,"$1,075,000",C
2015,MIA,0.1,,P
2015,CIN,0.0,,P
2015,2TM,0.0,"$1,400,000",P
2015,STL,0.2,,P
2015,TOR,0.0,,P
2015,ARI,0.0,"$524,000",P
2015,MIA,0.0,,P
2015,ATL,0.0,,P
2015,TEX,-0.5,"$975,000",C
2015,HOU,4.8,,SS
2015,PHI,0.0,,P
2015,MIA,-0.1,"$540,000",P
2015,NYY,0.0,,P
2015,2TM,0.0,"$3,000,000",P
2015,2TM,0.0,,P
2015,LAA,-0.1,,3B
2015,LAA,0.3,"$995,000",LF
2015,CIN,1.7,"$2,350,000",SS
2015,BOS,-0.8,"$5,500,000",RF
2015,MIL,-0.1,,P
2015,SFG,5.8,"$3,175,000",SS
2015,LAD,-0.2,"$21,357,000",LF
2015,Tm,WAR,Salary,
2015,OAK,-0.6,"$11,000,000",LF
2015,CLE,0.0,"$510,900",P
2015,LAA,0.4,"$512,500",1B
2015,SEA,5.1,"$14,250,000",RF
2015,STL,-0.7,"$775,000",C
2015,NYM,0.6,"$8,500,000",LF
2015,2TM,0.0,"$10,000,000",P
2015,ATL,0.0,,P
2015,ATL,0.1,"$507,500",LF
2015,KCR,0.3,,3B
2015,PHI,-0.3,,SS
2015,NYM,1.5,"$525,424",C
2015,CHW,,"$15,750,000",P
2015,PHI,-0.1,,LF
2015,NYY,0.0,,P
2015,MIL,0.0,,P
2015,BAL,4.9,"$12,000,000",1B
2015,OAK,0.1,"$3,800,000",1B
2015,MIL,0.6,"$519,500",LF
2015,DET,1.6,"$5,000,000",CF
2015,KCR,0.0,"$7,000,000",P
2015,3TM,0.7,"$5,000,000",LF
2015,PHI,0.0,"$528,000",P
2015,CIN,-0.6,,2B
2015,COL,-0.4,"$12,500,000",P
2015,Tm,WAR,Salary,
2015,ARI,-0.4,"$516,000",P
2015,WSN,0.0,,P
2015,NYY,,,P
2015,SDP,-0.3,,1B
2015,PIT,-0.2,"$510,000",LF
2015,HOU,,"$525,100",P
2015,NYM,0.2,"$556,875",P
2015,2TM,0.0,"$5,000,000",LF
2015,TOR,0.0,,P
2015,ARI,0.0,"$526,000",P
2015,WSN,0.5,"$512,972",LF
2015,CHC,-0.1,"$2,600,000",LF
2015,COL,-0.7,"$1,500,000",SS
2015,CIN,0.1,"$507,500",P
2015,TEX,1.0,,CF
2015,WSN,2.0,"$11,000,000",SS
2015,SDP,-0.2,"$517,300",P
2015,2TM,0.0,"$3,450,000",P
2015,PIT,-0.1,,
2015,COL,0.0,,P
2015,TOR,-0.1,,SS
2015,CIN,0.0,"$510,000",P
2015,SDP,-0.1,,LF
2015,COL,0.5,"$512,500",LF
2015,TOR,-0.1,"$12,000,000",P
2015,Tm,WAR,Salary,
2015,2TM,0.0,"$535,500",P
2015,MIA,0.1,,LF
2015,WSN,-0.2,,2B
2015,CIN,0.1,,1B
2015,TBR,0.0,,P
2015,TOR,7.1,"$4,300,000",3B
2015,OAK,0.0,"$780,000",P
2015,ARI,-0.3,,RF
2015,2TM,,,P
2015,MIN,2.8,"$2,000,000",2B
2015,CHW,,"$518,200",P
2015,BAL,0.0,,P
2015,NYY,0.3,"$5,000,000",2B
2015,ARI,-0.2,,3B
2015,NYM,2.8,"$4,200,000",1B
2015,MIN,0.0,"$2,700,000",P
2015,MIN,,,P
2015,KCR,,"$2,425,000",P
2015,SFG,3.9,"$509,000",3B
2015,HOU,0.2,,1B
2015,CHW,0.0,"$4,500,000",P
2015,OAK,,,P
2015,MIA,0.1,"$2,350,000",P
2015,CIN,0.1,,LF
2015,TBR,-0.5,,1B
2015,Tm,WAR,Salary,
2015,KCR,2.1,"$1,225,000",CF
2015,2TM,0.0,"$507,500",P
2015,STL,-0.1,,C
2015,CHW,4.1,"$850,000",CF
2015,CHC,0.0,,P
2015,2TM,0.0,"$508,500",P
2015,PHI,0.0,,P
2015,SEA,,,P
2015,MIA,0.0,,P
2015,LAD,1.8,"$4,250,000",C
2015,NYY,1.8,"$21,142,857",CF
2015,TBR,-0.8,,1B
2015,TOR,4.9,"$10,000,000",1B
2015,NYY,-0.1,"$3,300,000",P
2015,SDP,-0.1,,P
2015,KCR,1.0,"$3,000,000",SS
2015,MIN,1.4,"$532,500",SS
2015,WSN,2.0,"$5,000,000",3B
2015,WSN,1.9,"$1,800,000",2B
2015,TOR,0.1,"$3,900,000",P
2015,LAD,2.7,"$18,000,000",RF
2015,ATL,0.0,,P
2015,NYM,0.0,"$523,925",P
2015,DET,0.0,,P
2015,SEA,0.0,"$527,000",P
2015,Tm,WAR,Salary,
2015,TEX,0.0,,P
2015,LAA,-0.1,,3B
2015,HOU,0.1,"$10,000,000",P
2015,HOU,0.0,,P
2015,2TM,0.0,"$4,125,000",P
2015,MIA,0.3,"$651,000",P
2015,DET,,,P
2015,TEX,-0.1,,2B
2015,TEX,2.0,"$24,000,000",1B
2015,DET,-0.1,,LF
2015,HOU,0.0,"$516,700",P
2015,MIN,0.0,"$1,375,000",P
2015,2TM,-0.2,"$512,500",P
2015,NYY,0.0,,3B
2015,2TM,-0.1,,P
2015,WSN,0.2,"$11,400,000",P
2015,BAL,0.2,"$1,075,000",2B
2015,COL,-0.1,,P
2015,MIA,0.0,,P
2015,NYY,0.0,,LF
2015,NYM,1.2,"$513,543",SS
2015,PIT,-0.2,"$521,000",SS
2015,CHW,0.8,"$2,675,000",C
2015,CLE,,"$4,000,000",P
2015,ATL,-0.2,"$508,750",P
2015,Tm,WAR,Salary,
2015,TBR,4.6,"$1,100,000",2B
2015,CHC,2.4,"$9,500,000",CF
2015,TOR,,,P
2015,PHI,1.8,,3B
2015,PHI,-0.7,"$950,000",RF
2015,SFG,0.0,,1B
2015,TBR,-0.7,"$1,021,800",2B
2015,2TM,0.0,"$1,250,000",P
2015,CIN,3.5,"$4,500,000",3B
2015,ATL,3.0,"$8,500,000",1B
2015,TEX,0.0,"$517,000",P
2015,LAA,2.9,"$6,425,000",3B
2015,LAD,-0.1,,P
2015,COL,0.0,"$512,500",P
2015,TBR,0.0,"$800,000",P
2015,MIN,0.2,,C
2015,TEX,,"$1,100,000",P
2015,OAK,0.8,"$1,750,000",LF
2015,SEA,0.0,"$1,300,000",P
2015,SDP,-0.2,,C
2015,TEX,0.1,"$14,000,000",P
2015,TEX,0.3,,LF
2015,PHI,0.1,"$513,500",SS
2015,SDP,0.0,"$508,500",P
2015,ATL,0.3,,3B
2015,Tm,WAR,Salary,
2015,CHW,0.4,"$523,000",RF
2015,STL,0.4,,SS
2015,STL,-0.1,"$9,250,000",P
2015,BAL,0.1,,P
2015,CHW,-0.1,,CF
2015,PHI,0.0,"$509,000",P
2015,LAD,0.0,"$510,000",P
2015,NYY,3.6,"$12,500,000",LF
2015,COL,-0.1,,C
2015,MIL,-0.5,"$12,500,000",P
2015,HOU,0.9,"$526,500",LF
2015,BAL,0.0,"$522,000",P
2015,SFG,0.0,,P
2015,NYM,0.0,"$5,300,000",P
2015,TBR,0.0,,P
2015,MIL,0.0,"$516,500",2B
2015,OAK,-0.5,"$1,600,000",LF
2015,2TM,0.0,,P
2015,LAA,1.2,"$516,250",2B
2015,MIN,0.0,"$537,500",P
2015,PHI,0.0,"$519,000",P
2015,2TM,-0.6,"$550,000",3B
2015,MIA,0.5,,CF
2015,NYM,0.1,,P
2015,TEX,0.7,,C
2015,Tm,WAR,Salary,
2015,BAL,0.0,,P
2015,ARI,-0.1,,P
2015,NYM,0.0,"$509,125",P
2015,MIL,-0.1,,P
2015,TOR,2.0,"$512,800",2B
2015,ARI,8.3,"$3,100,000",1B
2015,TBR,0.0,,P
2015,2TM,-0.8,"$4,000,000",LF
2015,CLE,0.9,"$1,000,000",C
2015,2TM,2.2,"$8,000,000",CF
2015,MIL,-0.3,"$507,500",2B
2015,PHI,0.0,"$800,000",P
2015,STL,0.0,,P
2015,LAD,4.6,"$21,857,000",1B
2015,COL,2.6,"$16,000,000",RF
2015,TEX,,,P
2015,WSN,-0.1,"$11,000,000",P
2015,HOU,2.7,"$1,062,500",1B
2015,BAL,0.0,"$3,275,000",P
2015,PHI,0.0,,P
2015,NYY,0.0,,P
2015,KCR,2.6,"$12,500,000",LF
2015,KCR,-0.1,,LF
2015,DET,0.0,"$1,000,000",P
2015,DET,0.8,"$515,000",CF
2015,Tm,WAR,Salary,
2015,ARI,0.6,"$514,500",C
2015,2TM,0.9,"$507,500",2B
2015,LAA,0.0,,P
2015,WSN,0.0,,P
2015,MIN,0.0,,P
2015,LAD,1.5,"$693,000",C
2015,NYM,5.1,"$16,000,000",RF
2015,OAK,0.0,"$507,500",P
2015,COL,-0.1,,P
2015,OAK,0.0,"$512,500",P
2015,LAA,-0.6,,2B
2015,DET,-0.1,"$515,000",P
2015,STL,0.0,,P
2015,HOU,0.0,"$6,000,000",P
2015,CIN,0.0,"$1,500,000",P
2015,NYY,3.0,"$553,900",SS
2015,LAD,0.6,"$25,000,000",P
2015,STL,3.1,"$510,000",LF
2015,ATL,0.0,"$4,250,000",P
2015,CHC,0.0,"$531,500",P
2015,HOU,-0.4,"$515,000",LF
2015,SEA,0.0,,P
2015,PIT,0.0,,P
2015,CHW,,"$937,500",P
2015,CHW,0.0,,P
2015,Tm,WAR,Salary,
2015,LAD,-0.1,"$6,500,000",LF
2015,2TM,0.0,,P
2015,COL,0.0,,P
2015,KCR,0.0,"$9,000,000",P
2015,SEA,2.6,,LF
2015,TBR,2.2,"$515,800",LF
2015,SDP,0.6,"$2,000,000",2B
2015,CLE,0.0,"$517,100",P
2015,TOR,0.0,,1B
2015,OAK,0.0,"$507,500",P
2015,COL,-0.2,,P
2015,SFG,0.0,,P
2015,2TM,-0.1,"$23,500,000",P
2015,CIN,1.1,"$545,000",CF
2015,TEX,0.5,"$22,708,749",LF
2015,CHC,0.1,"$9,000,000",P
2015,MIA,-0.1,"$520,000",P
2015,CIN,0.0,,P
2015,BOS,0.7,"$3,500,000",C
2015,2TM,-0.1,"$6,700,000",P
2015,PHI,0.2,"$5,000,000",P
2015,DET,0.0,,P
2015,BAL,-0.3,"$11,500,000",SS
2015,2TM,0.1,"$10,000,000",P
2015,WSN,9.7,"$2,500,000",RF
2015,Tm,WAR,Salary,
2015,STL,0.0,,P
2015,HOU,0.0,"$513,900",P
2015,PIT,1.7,"$3,050,000",3B
2015,TEX,0.1,,P
2015,PIT,-0.5,"$2,500,000",1B
2015,NYM,-0.2,"$614,125",P
2015,LAD,0.0,"$522,500",P
2015,STL,0.0,,P
2015,2TM,0.0,"$2,250,000",P
2015,CLE,-0.1,,C
2015,NYY,0.8,"$13,000,000",3B
2015,LAA,-0.1,,P
2015,NYY,0.4,,RF
2015,MIA,2.6,"$1,925,000",SS
2015,SDP,-0.4,,C
2015,LAD,0.2,"$2,160,000",LF
2015,ARI,0.3,"$4,275,000",P
2015,BOS,0.0,"$509,500",P
2015,CHC,-0.4,"$510,000",P
2015,TOR,0.1,"$518,400",P
2015,PHI,1.4,"$510,000",2B
2015,ARI,0.0,"$2,000,000",P
2015,LAD,1.7,,2B
2015,SEA,0.0,"$24,857,000",P
2015,PIT,-0.1,,LF
2015,Tm,WAR,Salary,
2015,ARI,-0.3,,C
2015,HOU,0.0,"$2,650,000",P
2015,NYM,-0.2,,2B
2015,MIL,0.2,,3B
2015,CHC,-0.8,"$900,000",2B
2015,KCR,0.0,"$1,600,000",P
2015,PHI,4.1,,CF
2015,MIN,-0.1,"$510,000",C
2015,ARI,0.1,,P
2015,SFG,0.1,,P
2015,STL,6.9,"$7,800,000",RF
2015,MIN,1.4,,CF
2015,SEA,-0.5,,C
2015,ARI,0.0,"$12,000,000",2B
2015,BOS,,,P
2015,WSN,0.0,,P
2015,2TM,0.0,,P
2015,KCR,0.0,"$4,000,000",P
2015,HOU,0.2,,RF
2015,DET,0.2,,C
2015,TEX,,"$7,400,000",P
2015,KCR,0.0,"$8,250,000",P
2015,STL,0.6,"$17,000,000",LF
2015,CIN,0.1,,P
2015,BOS,2.7,"$530,500",2B
2015,Tm,WAR,Salary,
2015,2TM,-0.3,,CF
2015,CIN,0.0,"$535,000",P
2015,KCR,4.3,"$5,650,000",1B
2015,CLE,,"$511,900",P
2015,MIL,0.0,,P
2015,PHI,-1.6,"$25,000,000",1B
2015,LAD,0.0,"$4,000,000",P
2015,ARI,0.0,"$800,000",P
2015,SFG,0.3,"$12,000,000",P
2015,LAD,0.0,,P
2015,PIT,0.0,"$1,075,000",P
2015,MIN,0.0,"$9,200,000",P
2015,COL,1.9,"$3,100,000",C
2015,2TM,0.0,"$4,650,000",P
2015,MIN,-0.7,"$10,500,000",RF
2015,TOR,0.0,"$520,100",P
2015,TOR,,"$510,800",P
2015,LAA,0.7,"$5,525,000",C
2015,LAA,,,P
2015,DET,1.3,"$1,443,750",SS
2015,CIN,-0.2,"$1,714,286",P
2015,ARI,5.0,"$513,000",RF
2015,KCR,-0.7,"$7,500,000",2B
2015,2TM,-0.5,"$1,100,000",1B
2015,SEA,0.0,"$7,000,000",P
2015,Tm,WAR,Salary,
2015,2TM,1.6,"$7,700,000",RF
2015,2TM,0.0,"$13,000,000",P
2015,SDP,0.0,,P
2015,TEX,,,P
2015,LAA,-0.4,,2B
2015,ATL,0.0,,P
2015,BAL,0.3,,SS
2015,SDP,0.1,,CF
2015,LAD,0.0,"$7,425,000",P
2015,WSN,0.0,"$3,500,000",P
2015,TBR,1.0,"$3,175,000",LF
2015,STL,-0.2,"$4,125,000",CF
2015,MIL,0.0,"$510,500",P
2015,TOR,,,P
2015,CHW,,"$523,000",P
2015,TBR,0.5,"$3,100,000",LF
2015,2TM,0.0,"$3,025,000",P
2015,2TM,0.0,"$575,000",P
2015,2TM,-0.3,"$508,500",
2015,BAL,0.0,"$12,250,000",P
2015,BOS,,,P
2015,2TM,-0.6,"$6,000,000",3B
2015,STL,-0.3,,1B
2015,CHW,,,P
2015,2TM,0.0,"$1,600,000",P
2015,Tm,WAR,Salary,
2015,2TM,0.3,"$1,500,000",LF
2015,CHW,-0.7,,2B
2015,WSN,-0.2,"$1,000,000",LF
2015,BAL,,,P
2015,BAL,3.5,"$13,333,333",CF
2015,NYY,-0.6,"$5,000,000",RF
2015,SEA,-1.0,,CF
2015,CHW,,"$660,000",P
2015,WSN,0.1,,P
2015,BAL,2.1,"$515,000",C
2015,LAA,-0.9,"$4,750,000",LF
2015,MIL,0.4,,P
2015,COL,0.0,,P
2015,PIT,3.9,"$2,500,000",3B
2015,TBR,0.2,"$508,800",P
2015,TOR,0.2,,2B
2015,2TM,0.0,"$13,000,000",P
2015,TEX,0.0,,P
2015,SDP,0.0,"$2,835,000",P
2015,SDP,0.0,,P
2015,MIA,0.0,"$1,250,000",1B
2015,BOS,0.0,"$603,000",P
2015,ATL,0.0,,P
2015,SDP,0.5,"$21,250,000",RF
2015,LAD,1.6,"$9,500,000",2B
2015,Tm,WAR,Salary,
2015,COL,0.3,"$5,500,000",P
2015,SDP,-0.1,"$9,850,000",P
2015,SEA,,,P
2015,MIN,-0.1,,RF
2015,LAD,0.1,"$32,571,429",P
2015,HOU,0.0,"$524,500",P
2015,TBR,7.1,"$513,800",CF
2015,SDP,0.0,"$9,000,000",P
2015,DET,4.7,"$16,000,000",2B
2015,MIL,0.0,"$1,075,000",P
2015,CLE,4.0,"$4,166,666",2B
2015,TEX,,"$509,500",P
2015,CLE,-0.1,"$1,200,000",P
2015,MIL,0.0,,P
2015,DET,0.0,,P
2015,MIA,0.1,"$555,000",P
2015,ATL,0.0,,P
2015,SFG,0.0,"$517,500",P
2015,STL,-0.8,"$522,000",SS
2015,2TM,-0.1,"$532,500",C
2015,3TM,-0.8,,1B
2015,DET,0.0,"$515,000",P
2015,LAA,-0.3,,3B
2015,CHC,0.6,"$513,000",2B
2015,STL,-0.1,"$507,500",P
2015,Tm,WAR,Salary,
2015,OAK,0.2,,LF
2015,COL,0.0,,P
2015,PIT,0.0,,P
2015,NYM,0.4,"$528,696",CF
2015,ARI,-0.1,"$1,000,000",C
2015,2TM,-0.6,,LF
2015,CIN,-0.5,,CF
2015,ARI,2.3,"$508,500",3B
2015,CIN,-0.1,,P
2015,PIT,-0.6,"$515,500",RF
2015,CHW,-0.7,"$12,000,000",1B
2015,3TM,0.5,"$9,400,000",P
2015,2TM,-0.1,,C
2015,OAK,1.7,"$1,925,000",3B
2015,BOS,0.0,"$557,000",P
2015,MIA,0.0,,P
2015,2TM,-0.1,"$9,775,000",P
2015,NYM,0.0,,P
2015,CIN,0.0,"$1,850,000",P
2015,CLE,,,P
2015,LAD,0.0,,P
2015,COL,1.8,"$517,500",2B
2015,OAK,,,P
2015,BOS,-0.1,"$510,400",C
2015,2TM,0.0,,P
2015,Tm,WAR,Salary,
2015,CHC,-0.3,"$20,000,000",P
2015,TEX,0.0,"$4,000,000",P
2015,LAD,0.0,,P
2015,SFG,0.1,"$18,000,000",P
2015,MIL,3.6,"$7,500,000",1B
2015,NYY,,,P
2015,CLE,4.0,,SS
2015,PIT,0.1,"$11,666,666",P
2015,PIT,0.0,"$1,000,000",P
2015,WSN,-0.6,"$1,200,000",C
2015,DET,,,P
2015,PIT,-0.2,"$531,000",P
2015,PHI,0.0,,P
2015,COL,0.0,"$5,500,000",P
2015,MIL,0.2,"$11,000,000",P
2015,SFG,-0.1,,LF
2015,PIT,-0.3,,
2015,TBR,-0.8,"$8,666,666",1B
2015,TBR,4.5,"$11,000,000",3B
2015,SFG,0.0,"$4,000,000",P
2015,MIL,0.0,,P
2015,CIN,0.3,,P
2015,BAL,-0.2,"$525,500",LF
2015,TOR,0.0,"$527,500",P
2015,2TM,0.0,,P
2015,Tm,WAR,Salary,
2015,HOU,1.1,"$8,000,000",3B
2015,MIL,1.0,"$3,000,000",C
2015,SEA,,,P
2015,COL,-0.3,"$2,475,000",P
2015,STL,0.0,"$7,000,000",P
2015,STL,0.1,,P
2015,DET,0.1,,SS
2015,BAL,7.5,"$548,000",3B
2015,2TM,0.0,"$527,500",P
2015,KCR,0.0,"$850,000",P
2015,TBR,1.3,,LF
2015,TBR,-0.2,,C
2015,MIL,0.3,"$825,000",C
2015,STL,0.0,"$530,000",P
2015,CLE,0.0,,P
2015,CLE,,,P
2015,ATL,0.1,,P
2015,KCR,,,P
2015,HOU,2.5,"$511,200",CF
2015,ATL,2.0,"$11,000,000",RF
2015,ATL,0.0,,P
2015,CIN,0.1,"$1,500,000",P
2015,BOS,-0.2,,3B
2015,ARI,0.0,"$512,000",P
2015,LAA,0.2,,LF
2015,Tm,WAR,Salary,
2015,DET,-0.1,,1B
2015,SEA,2.2,,SS
2015,PIT,5.1,"$1,333,333",LF
2015,NYY,0.0,"$511,025",P
2015,2TM,0.0,,P
2015,TEX,0.9,"$4,750,000",CF
2015,WSN,0.0,,P
2015,TOR,3.2,"$7,000,000",C
2015,STL,-0.1,"$520,000",P
2015,DET,5.4,"$3,000,000",RF
2015,CLE,0.0,,LF
2015,TEX,0.1,"$515,000",P
2015,DET,-1.8,"$14,000,000",1B
2015,2TM,0.0,,P
2015,BOS,0.1,"$9,500,000",P
2015,SDP,0.0,,P
2015,MIA,-0.5,"$1,500,000",C
2015,2TM,0.0,,P
2015,BAL,0.0,"$3,200,000",P
2015,NYM,0.1,,P
2015,COL,0.2,"$509,500",P
2015,MIN,1.3,"$23,000,000",1B
2015,SDP,0.0,,P
2015,SFG,0.0,"$1,000,000",RF
2015,MIN,0.0,,P
2015,Tm,WAR,Salary,
2015,NYM,-0.5,"$1,450,000",LF
2015,ATL,0.6,"$7,000,000",CF
2015,MIA,0.0,,P
2015,SDP,0.0,,P
2015,CLE,0.0,"$520,400",P
2015,COL,-0.6,,1B
2015,NYY,2.8,"$17,000,000",C
2015,DET,0.7,"$507,500",C
2015,LAD,0.0,"$12,500,000",P
2015,HOU,0.0,,P
2015,PIT,5.1,"$10,000,000",CF
2015,BAL,0.0,"$519,000",P
2015,TBR,0.0,"$3,550,000",P
2015,2TM,-1.5,"$4,800,000",3B
2015,MIA,0.0,,P
2015,PHI,0.0,"$650,000",P
2015,HOU,0.1,"$516,300",P
2015,COL,-0.1,"$1,087,600",C
2015,ATL,0.0,,P
2015,2TM,0.0,"$527,300",P
2015,KCR,0.0,"$2,000,000",P
2015,NYM,0.0,"$2,595,000",P
2015,PIT,0.0,"$5,400,000",P
2015,2TM,0.0,"$509,500",P
2015,PIT,0.4,"$538,000",SS
2015,Tm,WAR,Salary,
2015,CIN,-0.3,"$2,525,000",C
2015,MIN,0.0,,P
2015,SDP,-0.8,"$540,500",3B
2015,BOS,0.0,"$3,666,000",P
2015,NYY,0.0,"$9,000,000",P
2015,SEA,0.1,"$527,600",SS
2015,COL,-0.1,,P
2015,ATL,-0.3,"$535,000",P
2015,OAK,,,P
2015,MIN,0.0,"$2,775,000",P
2015,NYY,0.0,,P
2015,STL,1.6,"$15,000,000",C
2015,NYM,-0.3,,C
2015,CHW,,,P
2015,SEA,-0.4,,1B
2015,CHC,1.8,"$12,000,000",C
2015,NYM,0.0,"$511,000",P
2015,SEA,0.0,,P
2015,CLE,0.0,,C
2015,TBR,0.0,"$3,000,000",P
2015,WSN,-1.3,"$518,200",1B
2015,KCR,0.0,"$1,850,000",P
2015,KCR,2.7,"$6,500,000",1B
2015,PIT,0.0,,3B
2015,TEX,2.3,"$2,950,000",1B
2015,Tm,WAR,Salary,
2015,NYY,,,P
2015,PHI,0.0,,P
2015,LAA,0.0,"$514,000",P
2015,COL,0.4,"$6,750,000",1B
2015,NYM,,,P
2015,MIA,0.0,"$531,500",P
2015,SEA,-0.1,"$2,725,000",1B
2015,SDP,-0.1,"$2,500,000",P
2015,2TM,-0.2,,1B
2015,PIT,-0.4,"$8,000,000",P
2015,CIN,0.0,,P
2015,2TM,-0.3,"$6,500,000",RF
2015,CHC,0.0,"$4,500,000",P
2015,KCR,4.1,"$2,640,000",3B
2015,DET,-0.1,,RF
2015,ATL,0.0,,P
2015,2TM,0.0,"$4,750,000",P
2015,OAK,-0.3,,1B
2015,NYM,-0.3,,3B
2015,CLE,,,P
2015,NYM,1.2,"$8,000,000",2B
2015,2TM,0.0,"$6,000,000",LF
2015,NYY,0.4,"$518,700",C
2015,COL,0.1,,C
2015,PHI,0.0,,P
2015,Tm,WAR,Salary,
2015,SDP,1.2,"$519,800",CF
2015,2TM,0.8,"$16,000,000",1B
2015,MIA,-0.1,,P
2015,DET,,"$10,000,000",P
2015,2TM,-0.1,"$1,850,000",RF
2015,TOR,0.8,"$5,000,000",C
2015,LAA,0.2,"$511,000",1B
2015,BAL,0.0,,2B
2015,CIN,-0.5,"$512,500",LF
2015,MIL,-0.2,"$511,500",P
2015,PHI,0.0,,P
2015,DET,0.0,,P
2015,HOU,0.0,"$5,500,000",P
2015,LAD,0.1,"$2,300,000",P
2015,MIA,-0.3,,P
2015,NYM,0.5,"$7,000,000",P
2015,2TM,0.7,"$525,415",LF
2015,SDP,-0.3,"$850,000",C
2015,NYY,0.0,,RF
2015,CHW,0.0,"$1,950,000",P
2015,PHI,-0.1,,P
2015,MIN,0.0,"$12,000,000",P
2015,OAK,,,P
2015,SFG,-0.3,,SS
2015,2TM,-0.1,"$8,800,000",P
2015,Tm,WAR,Salary,
2015,2TM,0.2,"$508,700",P
2015,SDP,2.5,"$545,000",C
2015,NYY,,"$3,300,000",P
2015,MIN,1.2,"$1,025,000",SS
2015,2TM,0.0,,P
2015,ARI,0.1,,LF
2015,BAL,0.0,"$4,250,000",P
2015,2TM,0.0,"$5,500,000",P
2015,SEA,0.6,,CF
2015,MIN,,,P
2015,PHI,-0.1,,P
2015,COL,0.0,,P
2015,HOU,0.1,"$515,800",P
2015,TEX,2.1,"$513,850",2B
2015,TBR,-0.1,"$522,000",P
2015,BOS,0.0,"$1,500,000",P
2015,PHI,0.0,,P
2015,TEX,0.0,,P
2015,ATL,-0.1,,3B
2015,SEA,,"$512,500",P
2015,SEA,0.0,,P
2015,2TM,-0.7,"$520,000",3B
2015,KCR,0.7,,RF
2015,BOS,3.1,"$16,000,000",1B
2015,SFG,0.0,,P
2015,Tm,WAR,Salary,
2015,TOR,0.0,,P
2015,OAK,0.0,"$512,500",P
2015,COL,0.0,"$1,300,000",P
2015,BOS,0.0,,P
2015,ARI,-0.2,"$512,500",2B
2015,MIA,0.9,"$545,000",CF
2015,ARI,-0.2,"$900,000",C
2015,SFG,-1.8,"$10,250,000",CF
2015,SFG,3.5,"$522,500",2B
2015,2TM,0.0,"$13,000,000",P
2015,BAL,0.4,"$515,000",3B
2015,SFG,0.5,,RF
2015,COL,-1.2,,LF
2015,BAL,-0.1,,1B
2015,NYM,0.0,"$3,700,000",P
2015,2TM,1.2,"$6,237,500",RF
2015,CIN,0.0,"$3,500,000",P
2015,OAK,-0.1,,SS
2015,TEX,0.0,,P
2015,COL,1.1,,1B
2015,SEA,0.0,"$519,000",P
2015,NYY,0.0,,P
2015,HOU,,"$515,800",P
2015,BAL,0.0,"$3,700,000",LF
2015,SFG,0.4,"$9,000,000",P
2015,Tm,WAR,Salary,
2015,LAD,2.6,"$510,000",CF
2015,BOS,2.6,"$12,500,000",2B
2015,2TM,0.5,,LF
2015,MIN,0.1,"$5,500,000",P
2015,MIL,-0.1,,P
2015,CIN,0.4,"$1,400,000",C
2015,KCR,0.0,,C
2015,SFG,1.0,"$18,500,000",RF
2015,2TM,-0.3,"$3,275,000",SS
2015,ARI,3.6,"$1,024,000",LF
2015,STL,1.2,"$15,000,000",SS
2015,LAD,0.0,"$2,500,000",P
2015,MIL,-0.1,"$525,500",P
2015,LAD,0.0,,2B
2015,LAA,1.4,,C
2015,ATL,-0.2,,LF
2015,2TM,-0.5,"$508,500",3B
2015,SFG,0.2,,LF
2015,TEX,0.0,"$1,000,000",P
2015,2TM,0.0,"$2,500,000",P
2015,CLE,1.6,"$508,600",C
2015,KCR,2.4,"$1,750,000",C
2015,ATL,-0.1,,P
2015,MIN,0.0,"$4,650,000",P
2015,LAA,0.0,"$1,150,000",P
2015,Tm,WAR,Salary,
2015,ATL,1.0,"$507,500",2B
2015,MIL,0.6,,LF
2015,NYY,-0.6,"$510,000",2B
2015,SFG,-0.1,"$2,100,000",P
2015,CHW,0.0,"$520,000",P
2015,STL,1.5,,CF
2015,OAK,1.7,"$510,000",C
2015,MIA,-0.1,"$1,400,000",P
2015,CIN,2.3,"$12,000,000",2B
2015,ATL,1.4,"$2,000,000",C
2015,TOR,5.2,"$512,000",CF
2015,TEX,0.0,,P
2015,NYY,0.1,,P
2015,NYY,0.0,"$2,100,000",P
2015,KCR,,,P
2015,NYY,-0.6,"$510,000",2B
2015,STL,0.9,,LF
2015,NYM,1.0,,C
2015,MIN,2.9,"$4,800,000",3B
2015,PIT,2.5,"$525,000",RF
2015,MIN,-0.1,,SS
2015,ARI,6.9,"$519,500",CF
2015,OAK,0.0,"$517,500",P
2015,TOR,0.6,"$508,500",CF
2015,BOS,0.0,"$12,500,000",P
2015,Tm,WAR,Salary,
2015,SFG,6.0,"$16,500,000",C
2015,MIA,3.4,"$11,000,000",3B
2015,HOU,-0.1,"$1,000,000",LF
2015,MIN,0.0,,P
2015,2TM,-0.2,"$19,750,000",P
2015,OAK,-0.2,,RF
2015,LAD,1.1,"$6,214,000",RF
2015,LAA,3.0,"$24,000,000",1B
2015,CHW,0.0,"$525,000",P
2015,SDP,0.0,,P
2015,HOU,0.0,"$3,000,000",P
2015,CHW,-0.1,"$3,400,000",P
2015,CLE,1.0,"$2,500,000",LF
